Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
3/12/2025 11:29,Work Out B (Wednesday),54m,Lateral Raise (Cable),2,5,6,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lateral Raise (Cable),Rest Timer,0,0,0,90,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lateral Raise (Cable),3,5,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lateral Raise (Cable),Rest Timer,0,0,0,90,
3/12/2025 11:29,Work Out B (Wednesday),54m,Bicep Curl (Dumbbell),1,20,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
3/12/2025 11:29,Work Out B (Wednesday),54m,Bicep Curl (Dumbbell),2,20,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
3/12/2025 11:29,Work Out B (Wednesday),54m,Bicep Curl (Dumbbell),3,20,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
3/12/2025 11:29,Work Out B (Wednesday),54m,Triceps Pushdown (Cable - Straight Bar),1,23,6,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
3/12/2025 11:29,Work Out B (Wednesday),54m,Triceps Pushdown (Cable - Straight Bar),2,23,4,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
3/12/2025 11:29,Work Out B (Wednesday),54m,Triceps Pushdown (Cable - Straight Bar),3,18.5,7,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Bench Press (Barbell),1,45,8,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Bench Press (Barbell),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Bench Press (Barbell),2,45,4,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Bench Press (Barbell),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Bench Press (Barbell),3,45,4,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Bench Press (Barbell),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Squat (Smith Machine),1,60,6,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Squat (Smith Machine),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Squat (Smith Machine),2,60,8,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Squat (Smith Machine),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Squat (Smith Machine),3,2,8,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Squat (Smith Machine),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Overhead Press (Dumbbell),1,25,8,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Overhead Press (Dumbbell),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Overhead Press (Dumbbell),2,25,8,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Overhead Press (Dumbbell),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Overhead Press (Dumbbell),3,25,6,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Overhead Press (Dumbbell),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Overhead Press (Dumbbell),4,25,4,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Overhead Press (Dumbbell),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Reverse Fly (Dumbbell),1,15,8,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Reverse Fly (Dumbbell),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Reverse Fly (Dumbbell),2,15,8,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Reverse Fly (Dumbbell),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Reverse Fly (Dumbbell),3,15,8,0,0,
5/12/2025 10:12,Work Out C (Friday),47m,Reverse Fly (Dumbbell),Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Plank,1,0,0,0,55,
5/12/2025 10:12,Work Out C (Friday),47m,Plank,Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Plank,2,0,0,0,60,
5/12/2025 10:12,Work Out C (Friday),47m,Plank,Rest Timer,0,0,0,120,
5/12/2025 10:12,Work Out C (Friday),47m,Plank,3,0,0,0,30,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Squat (Barbell),1,45,8,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Squat (Barbell),Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Squat (Barbell),2,45,8,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Squat (Barbell),Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Squat (Barbell),3,45,7,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Squat (Barbell),Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Squat (Barbell),4,45,7,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Squat (Barbell),Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bench Press (Barbell),1,30,4,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bench Press (Barbell),Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bench Press (Barbell),2,25,6,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bench Press (Barbell),Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bench Press (Barbell),3,25,5,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bench Press (Barbell),Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over Row (Barbell),1,25,8,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over Row (Barbell),Rest Timer,0,0,0,90,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over Row (Barbell),2,25,8,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over Row (Barbell),Rest Timer,0,0,0,90,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over Row (Barbell),3,25,8,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over Row (Barbell),Rest Timer,0,0,0,90,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Overhead Press (Dumbbell),1,25,12,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Overhead Press (Dumbbell),2,30,5,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Overhead Press (Dumbbell),3,30,4,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over One Arm Row (Dumbbell),1,35,8,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over One Arm Row (Dumbbell),Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over One Arm Row (Dumbbell),2,35,8,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over One Arm Row (Dumbbell),Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over One Arm Row (Dumbbell),3,35,8,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Bent Over One Arm Row (Dumbbell),Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Cable Crunch,1,36.5,7,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Cable Crunch,Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Cable Crunch,2,32,8,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Cable Crunch,Rest Timer,0,0,0,120,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Cable Crunch,3,32,8,0,0,
8/12/2025 08:51,Work Out A (Monday),1h 1m,Cable Crunch,Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lat Pulldown (Cable),1,40,7,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lat Pulldown (Cable),2,40,7,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lat Pulldown (Cable),3,40,7,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lat Pulldown (Cable),4,40,6,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Incline Bench Press (Dumbbell),1,35,8,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Incline Bench Press (Dumbbell),2,35,8,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Incline Bench Press (Dumbbell),3,35,8,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Romanian Deadlift (Barbell),1,55,4,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Romanian Deadlift (Barbell),2,55,7,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Romanian Deadlift (Barbell),3,55,7,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Goblet Squat (Kettlebell),1,45,8,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Goblet Squat (Kettlebell),2,45,8,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Goblet Squat (Kettlebell),3,45,8,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lateral Raise (Dumbbell),1,20,8,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,90,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lateral Raise (Dumbbell),2,20,8,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,90,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lateral Raise (Dumbbell),3,20,8,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,90,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Bicep Curl (Dumbbell),1,25,8,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Bicep Curl (Dumbbell),2,25,7,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Bicep Curl (Dumbbell),3,25,6,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Triceps Pushdown (Cable - Straight Bar),1,23,8,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Triceps Pushdown (Cable - Straight Bar),2,23,7,0,0,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
10/12/2025 09:24,Work Out B (Wednesday),1h 5m,Triceps Pushdown (Cable - Straight Bar),3,23,8,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Overhead Press (Dumbbell),1,30,8,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Overhead Press (Dumbbell),Rest Timer,0,0,0,120,
12/12/2025 09:15,Work Out C (Friday),41m,Overhead Press (Dumbbell),2,30,6,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
12/12/2025 09:15,Work Out C (Friday),41m,Overhead Press (Dumbbell),3,30,6,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
12/12/2025 09:15,Work Out C (Friday),41m,Overhead Press (Dumbbell),4,30,4,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
12/12/2025 09:15,Work Out C (Friday),41m,Squat (Smith Machine),1,60,8,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Squat (Smith Machine),Rest Timer,0,0,0,120,
12/12/2025 09:15,Work Out C (Friday),41m,Squat (Smith Machine),2,60,8,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Squat (Smith Machine),Rest Timer,0,0,0,120,
12/12/2025 09:15,Work Out C (Friday),41m,Squat (Smith Machine),3,60,6,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Squat (Smith Machine),Rest Timer,0,0,0,120,
12/12/2025 09:15,Work Out C (Friday),41m,Bench Press (Dumbbell),1,35,8,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Bench Press (Dumbbell),Rest Timer,0,0,0,90,
12/12/2025 09:15,Work Out C (Friday),41m,Bench Press (Dumbbell),2,35,8,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Bench Press (Dumbbell),Rest Timer,0,0,0,90,
12/12/2025 09:15,Work Out C (Friday),41m,Bench Press (Dumbbell),3,35,8,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Bench Press (Dumbbell),Rest Timer,0,0,0,90,
12/12/2025 09:15,Work Out C (Friday),41m,Reverse Fly (Cable),1,5,8,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Reverse Fly (Cable),Rest Timer,0,0,0,90,
12/12/2025 09:15,Work Out C (Friday),41m,Reverse Fly (Cable),2,5,8,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Reverse Fly (Cable),Rest Timer,0,0,0,90,
12/12/2025 09:15,Work Out C (Friday),41m,Reverse Fly (Cable),3,5,8,0,0,
12/12/2025 09:15,Work Out C (Friday),41m,Reverse Fly (Cable),Rest Timer,0,0,0,90,
12/12/2025 09:15,Work Out C (Friday),41m,Plank,1,0,0,0,30,
12/12/2025 09:15,Work Out C (Friday),41m,Plank,Rest Timer,0,0,0,120,
12/12/2025 09:15,Work Out C (Friday),41m,Plank,2,0,0,0,50,
12/12/2025 09:15,Work Out C (Friday),41m,Plank,Rest Timer,0,0,0,120,
12/12/2025 09:15,Work Out C (Friday),41m,Plank,3,0,0,0,50,
15/12/2025 08:27,Work Out A (Monday),51m,Squat (Barbell),1,45,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Squat (Barbell),Rest Timer,0,0,0,120,
15/12/2025 08:27,Work Out A (Monday),51m,Squat (Barbell),2,45,7,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Squat (Barbell),Rest Timer,0,0,0,90,
15/12/2025 08:27,Work Out A (Monday),51m,Squat (Barbell),3,45,4,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Squat (Barbell),Rest Timer,0,0,0,90,
15/12/2025 08:27,Work Out A (Monday),51m,Squat (Barbell),4,25,7,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Squat (Barbell),Rest Timer,0,0,0,90,
15/12/2025 08:27,Work Out A (Monday),51m,Bench Press (Barbell),1,25,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Bench Press (Barbell),Rest Timer,0,0,0,120,
15/12/2025 08:27,Work Out A (Monday),51m,Bench Press (Barbell),2,25,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Bench Press (Barbell),Rest Timer,0,0,0,120,
15/12/2025 08:27,Work Out A (Monday),51m,Bench Press (Barbell),3,25,6,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Bench Press (Barbell),Rest Timer,0,0,0,120,
15/12/2025 08:27,Work Out A (Monday),51m,Face Pull (Cable),1,9.5,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Face Pull (Cable),Rest Timer,0,0,0,60,
15/12/2025 08:27,Work Out A (Monday),51m,Face Pull (Cable),2,9.5,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Face Pull (Cable),Rest Timer,0,0,0,60,
15/12/2025 08:27,Work Out A (Monday),51m,Face Pull (Cable),3,16,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Face Pull (Cable),Rest Timer,0,0,0,60,
15/12/2025 08:27,Work Out A (Monday),51m,Cable Crunch,1,32,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Cable Crunch,Rest Timer,0,0,0,120,
15/12/2025 08:27,Work Out A (Monday),51m,Cable Crunch,2,32.5,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Cable Crunch,Rest Timer,0,0,0,120,
15/12/2025 08:27,Work Out A (Monday),51m,Cable Crunch,3,32,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Cable Crunch,Rest Timer,0,0,0,120,
15/12/2025 08:27,Work Out A (Monday),51m,Bent Over Row (Barbell),1,25,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Bent Over Row (Barbell),Rest Timer,0,0,0,120,
15/12/2025 08:27,Work Out A (Monday),51m,Bent Over Row (Barbell),2,20,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Bent Over Row (Barbell),Rest Timer,0,0,0,120,
15/12/2025 08:27,Work Out A (Monday),51m,Bent Over Row (Barbell),3,20,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Bent Over Row (Barbell),Rest Timer,0,0,0,120,
15/12/2025 08:27,Work Out A (Monday),51m,Overhead Press (Dumbbell),1,30,8,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
15/12/2025 08:27,Work Out A (Monday),51m,Overhead Press (Dumbbell),2,30,5,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
15/12/2025 08:27,Work Out A (Monday),51m,Overhead Press (Dumbbell),3,25,6,0,0,
15/12/2025 08:27,Work Out A (Monday),51m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
18/12/2025 07:36,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),1,40,8,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),2,55,4,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),3,45,4,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),4,45,7,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lat Pulldown (Cable),1,40,8,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lat Pulldown (Cable),2,40,6,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lat Pulldown (Cable),3,30,9,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lat Pulldown (Cable),4,30,8,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),1,30,12,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
18/12/2025 07:36,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),2,30,8,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
18/12/2025 07:36,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),3,30,8,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lateral Raise (Cable),1,5,7,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lateral Raise (Cable),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lateral Raise (Cable),2,5,8,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lateral Raise (Cable),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lateral Raise (Cable),3,5,8,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Lateral Raise (Cable),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),1,25,8,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),2,25,7,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),3,25,7,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
18/12/2025 07:36,Work Out B (Wednesday),55m,Triceps Pushdown (Cable - Straight Bar),1,23,8,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
18/12/2025 07:36,Work Out B (Wednesday),55m,Triceps Pushdown (Cable - Straight Bar),2,23,6,0,0,
18/12/2025 07:36,Work Out B (Wednesday),55m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
18/12/2025 07:36,Work Out B (Wednesday),55m,Triceps Pushdown (Cable - Straight Bar),3,18.5,8,0,0,
20/12/2025 09:17,Work Out C (Friday),30m,Overhead Press (Dumbbell),1,30,8,0,0,
20/12/2025 09:17,Work Out C (Friday),30m,Overhead Press (Dumbbell),Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Overhead Press (Dumbbell),2,30,8,0,0,
20/12/2025 09:17,Work Out C (Friday),30m,Overhead Press (Dumbbell),Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Overhead Press (Dumbbell),3,25,5,0,0,
20/12/2025 09:17,Work Out C (Friday),30m,Overhead Press (Dumbbell),Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Overhead Press (Dumbbell),4,30,8,0,0,
20/12/2025 09:17,Work Out C (Friday),30m,Overhead Press (Dumbbell),Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Bench Press (Dumbbell),1,40,7,0,0,
20/12/2025 09:17,Work Out C (Friday),30m,Bench Press (Dumbbell),Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Bench Press (Dumbbell),2,40,7,0,0,
20/12/2025 09:17,Work Out C (Friday),30m,Bench Press (Dumbbell),Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Bench Press (Dumbbell),3,40,6,0,0,
20/12/2025 09:17,Work Out C (Friday),30m,Bench Press (Dumbbell),Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Reverse Fly (Cable),1,5,8,0,0,
20/12/2025 09:17,Work Out C (Friday),30m,Reverse Fly (Cable),Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Reverse Fly (Cable),2,5,8,0,0,
20/12/2025 09:17,Work Out C (Friday),30m,Reverse Fly (Cable),Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Reverse Fly (Cable),3,5,8,0,0,
20/12/2025 09:17,Work Out C (Friday),30m,Reverse Fly (Cable),Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Plank,1,0,0,0,50,
20/12/2025 09:17,Work Out C (Friday),30m,Plank,Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Plank,2,0,0,0,50,
20/12/2025 09:17,Work Out C (Friday),30m,Plank,Rest Timer,0,0,0,120,
20/12/2025 09:17,Work Out C (Friday),30m,Plank,3,0,0,0,50,
22/12/2025 08:23,Work Out A (Monday),34m,Bench Press (Smith Machine),1,45,4,0,0,
22/12/2025 08:23,Work Out A (Monday),34m,Bench Press (Smith Machine),Rest Timer,0,0,0,90,
22/12/2025 08:23,Work Out A (Monday),34m,Bench Press (Smith Machine),2,40,7,0,0,
22/12/2025 08:23,Work Out A (Monday),34m,Bench Press (Smith Machine),Rest Timer,0,0,0,90,
22/12/2025 08:23,Work Out A (Monday),34m,Bench Press (Smith Machine),3,40,6,0,0,
22/12/2025 08:23,Work Out A (Monday),34m,Bench Press (Smith Machine),Rest Timer,0,0,0,90,
22/12/2025 08:23,Work Out A (Monday),34m,Bent Over Row (Barbell),1,20,12,0,0,
22/12/2025 08:23,Work Out A (Monday),34m,Bent Over Row (Barbell),Rest Timer,0,0,0,120,
